,age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,Income
493,38,1,1,9,1,6,1,0,0,0,0,50,0
494,44,1,3,14,1,3,1,0,0,0,0,40,0
495,44,2,2,7,2,9,4,4,1,0,0,46,0
496,26,2,1,9,0,9,0,0,0,0,0,40,0
497,36,2,1,9,1,4,1,1,0,0,0,40,0
498,41,2,6,12,1,1,2,0,1,0,0,50,1
499,67,2,10,15,1,3,1,0,0,20051,0,48,1
500,39,4,14,8,1,10,1,0,0,0,0,50,0
501,57,2,15,2,6,13,0,1,1,0,0,30,0
502,29,2,7,11,4,6,0,0,0,0,0,40,0
503,31,5,0,13,0,8,0,0,1,0,0,45,0
504,44,2,5,10,1,7,1,0,0,0,0,40,0
505,29,2,9,16,0,3,3,0,0,0,0,40,0
506,30,2,5,10,0,2,4,0,1,0,0,40,0
507,27,2,1,9,0,7,0,0,0,0,0,40,0
508,27,2,5,10,1,5,1,0,0,0,0,50,0
509,32,2,1,9,0,2,0,0,1,0,0,45,0
510,58,2,12,6,1,4,2,0,1,0,0,8,0
511,35,4,5,10,1,11,1,0,0,0,0,40,0
512,21,2,1,9,0,2,3,0,0,0,0,36,0
513,28,2,5,10,0,6,4,0,0,0,0,40,0
514,46,1,5,10,2,1,0,0,0,0,0,50,0
515,36,1,1,9,4,4,4,0,1,0,0,40,0
516,72,2,2,7,6,0,4,0,1,0,0,40,0
517,35,2,1,9,1,9,2,1,1,0,0,40,0
518,33,3,7,11,2,6,4,1,1,0,0,40,1
519,69,2,2,7,0,9,0,0,1,0,0,40,0
520,35,2,1,9,1,9,1,0,0,0,0,40,0
521,31,2,1,9,4,0,4,0,1,0,0,20,0
522,34,2,1,9,1,10,2,0,1,0,0,32,0
523,30,2,2,7,1,4,1,0,0,0,0,40,0
524,28,2,0,13,0,7,0,0,0,0,0,55,0
525,54,2,0,13,1,5,1,0,0,0,0,35,1
526,47,2,5,10,1,3,1,0,0,0,0,50,1
527,24,2,1,9,0,2,4,1,1,0,0,40,0
528,52,1,0,13,1,3,1,0,0,0,0,60,1
529,20,2,1,9,0,2,3,3,0,0,0,48,0
530,43,5,3,14,1,1,1,0,0,5013,0,45,0
531,45,2,8,4,4,4,4,0,1,0,0,40,0
532,29,1,1,9,4,6,0,0,0,0,0,35,0
533,47,2,3,14,2,1,4,0,0,0,0,42,0
534,24,2,1,9,0,6,3,0,0,0,0,40,0
535,51,2,1,9,1,3,1,0,0,0,0,40,0
536,17,2,2,7,0,5,3,0,0,0,0,12,0
537,37,2,7,11,1,6,1,0,0,0,1977,40,1
538,27,2,9,16,0,3,0,0,1,0,0,70,0
539,29,2,0,13,1,1,2,0,0,0,0,40,1
540,36,1,6,12,2,5,4,0,1,0,0,35,0
541,58,4,0,13,0,3,0,0,1,0,0,40,0
542,26,1,5,10,1,6,1,0,0,0,0,45,0
543,57,2,1,9,1,5,1,0,0,0,0,40,1
544,59,2,1,9,1,6,1,0,0,0,0,40,0
545,27,2,1,9,1,9,1,0,0,0,0,40,0
546,31,1,0,13,0,10,0,0,0,0,0,40,0
547,21,2,5,10,0,5,3,0,1,0,0,24,0
548,29,2,5,10,0,0,0,0,0,0,0,60,0
549,18,2,2,7,0,4,3,0,0,0,0,40,0
550,52,2,12,6,1,6,1,0,0,0,1887,47,1
551,57,5,0,13,2,3,0,0,0,0,0,80,0
552,60,2,8,4,0,7,0,0,0,0,0,48,1
553,31,2,0,13,1,3,1,0,0,7688,0,40,1
554,23,2,0,13,0,0,3,0,1,0,0,40,0
555,27,2,1,9,0,5,3,0,0,0,0,40,0
556,42,1,10,15,1,3,1,0,0,0,1902,50,1
557,25,2,5,10,0,10,0,0,0,2174,0,40,0
558,49,2,0,13,0,3,0,0,1,0,0,45,0
559,32,2,0,13,0,10,0,0,0,0,0,40,0
560,19,2,5,10,0,0,3,0,0,0,0,28,0
561,60,2,8,4,2,4,0,0,1,0,0,40,0
562,42,4,4,5,1,4,1,0,0,0,0,40,0
563,35,1,6,12,0,8,0,0,0,0,0,40,0
564,48,2,1,9,0,0,4,1,1,0,0,37,0
565,51,2,3,14,1,6,1,0,0,0,0,40,1
566,29,2,1,9,0,6,0,3,0,0,0,40,0
567,36,4,1,9,4,1,0,1,0,0,0,40,0
568,17,2,12,6,0,4,3,0,1,0,0,21,0
569,52,2,3,14,2,3,0,0,1,6849,0,60,0
570,24,2,1,9,0,6,0,0,0,0,0,40,0
571,24,2,1,9,1,2,1,0,0,0,0,50,0
572,26,4,0,13,0,3,3,0,0,1055,0,40,0
573,27,2,0,13,0,4,3,0,1,0,0,20,0
574,39,2,1,9,0,2,3,0,0,0,0,60,0
575,30,2,1,9,1,7,1,1,0,0,0,45,0
576,50,1,1,9,1,1,1,0,0,0,0,32,0
577,52,5,0,13,1,5,1,0,0,0,0,55,0
578,46,2,10,15,1,3,1,0,0,15024,0,45,1
579,23,2,0,13,0,5,3,0,1,0,0,20,0
580,45,2,2,7,6,4,0,1,1,0,0,20,0
581,65,2,4,5,6,13,4,1,1,0,0,24,0
582,29,2,7,11,1,7,1,0,0,0,0,55,0
583,47,2,4,5,3,2,4,0,0,0,0,40,0
584,30,2,1,9,0,8,3,1,0,0,0,60,0
585,34,2,1,9,1,5,1,0,0,0,0,45,1
586,38,1,1,9,1,5,1,0,0,0,0,64,0
587,33,2,5,10,1,1,1,0,0,0,0,40,1
588,49,2,0,13,1,5,1,0,0,0,0,26,1
589,47,1,5,10,0,4,4,1,1,0,0,40,0
590,49,4,12,6,4,4,4,1,1,0,0,40,0
591,43,2,5,10,1,6,1,0,0,15024,0,60,1
592,30,2,0,13,1,0,2,1,1,0,0,40,1
593,58,1,1,9,1,6,1,0,0,0,0,60,0
594,19,2,1,9,0,4,3,0,1,0,0,14,0
595,21,2,0,13,0,2,0,0,0,0,0,40,0
596,33,2,0,13,1,1,1,0,0,15024,0,60,1
597,47,5,11,3,1,7,1,0,0,0,0,50,0
598,52,1,9,16,1,3,1,0,0,0,0,60,1
599,26,2,1,9,2,6,0,0,0,0,0,55,0
600,60,2,1,9,1,6,1,0,0,0,0,40,0
601,21,2,5,10,0,2,3,0,0,0,0,40,0
602,36,2,5,10,1,5,1,0,0,5178,0,50,1
603,31,2,5,10,1,6,1,0,0,0,0,45,0
604,50,5,9,16,4,3,0,0,0,0,0,40,1
605,31,4,1,9,2,0,4,0,1,0,0,40,0
606,71,2,1,9,1,6,1,0,0,0,0,15,0
607,30,0,0,13,1,10,1,0,0,0,0,40,1
608,20,2,5,10,0,4,3,0,0,0,0,20,0
609,24,2,1,9,0,1,5,0,0,4101,0,50,0
610,35,2,9,16,1,3,1,2,0,0,0,40,1
611,38,0,5,10,4,1,0,0,1,0,0,45,0
612,27,2,1,9,0,9,3,0,1,0,0,32,0
613,29,0,5,10,0,0,4,2,1,0,0,40,0
614,34,2,1,9,1,6,1,0,0,0,0,45,0
615,44,2,8,4,1,6,1,0,0,0,0,35,0
616,43,2,1,9,1,9,1,0,0,0,0,40,1
617,44,1,14,8,1,2,1,1,0,0,0,40,1
618,35,2,3,14,0,5,0,0,0,0,0,60,0
619,27,2,5,10,0,3,0,0,0,0,0,40,0
620,43,4,3,14,0,3,0,0,0,0,0,38,0
621,20,2,5,10,0,5,0,0,1,0,0,25,0
622,42,2,6,12,2,3,4,0,1,8614,0,40,1
623,27,0,5,10,1,7,1,0,0,3411,0,40,0
624,42,2,1,9,1,6,1,1,0,0,0,40,1
625,24,2,4,5,0,9,0,0,0,0,1721,40,0
626,48,3,5,10,2,1,0,0,0,0,0,40,0
627,17,1,2,7,0,8,3,0,0,0,0,10,0
628,33,2,0,13,1,1,1,0,0,0,0,40,1
629,50,5,1,9,1,5,1,0,0,0,0,50,1
630,22,2,1,9,0,5,3,0,1,2597,0,40,0
631,17,2,14,8,0,4,3,0,0,0,0,16,0
632,32,2,5,10,1,0,1,0,0,0,0,40,0
633,31,2,1,9,0,6,0,0,0,0,0,45,0
634,58,1,1,9,6,1,0,0,0,0,0,50,0
635,29,4,1,9,0,11,3,0,0,0,0,48,0
636,37,2,7,11,1,6,1,0,0,0,0,40,1
637,34,1,1,9,1,6,1,0,0,0,0,40,1
638,23,4,5,10,4,1,4,1,0,0,0,40,0
639,18,0,2,7,0,0,3,0,1,0,0,5,0
640,34,2,1,9,2,1,0,0,1,0,0,40,0
641,45,4,0,13,1,3,2,0,1,0,0,55,0
642,41,2,3,14,0,1,0,0,0,0,0,35,0
643,26,2,1,9,0,4,5,0,0,0,0,30,0
644,54,4,5,10,1,8,1,0,0,0,0,40,0
645,24,2,5,10,0,9,3,1,1,0,0,45,0
646,42,2,5,10,1,3,1,0,0,0,0,50,0
647,20,2,5,10,0,3,3,0,0,0,0,20,0
648,23,0,0,13,0,10,0,0,1,0,0,20,0
649,35,2,3,14,0,3,0,0,0,0,0,60,1
650,31,2,3,14,1,10,1,0,0,0,1902,40,1
651,30,2,0,13,0,3,3,0,1,0,0,40,0
652,19,2,1,9,0,5,3,0,1,0,0,20,0
653,36,4,0,13,0,3,0,0,0,0,0,50,0
654,31,2,0,13,6,5,4,0,1,0,1380,40,0
655,21,2,5,10,0,2,3,0,0,0,0,30,0
656,31,1,5,10,1,6,1,0,0,0,0,40,0
657,46,2,9,16,2,3,4,0,1,25236,0,65,1
658,44,2,0,13,2,1,3,0,1,0,0,50,1
659,40,2,14,8,1,4,1,1,0,0,0,40,0
660,45,2,5,10,0,5,0,1,0,0,0,40,0
661,60,2,1,9,1,6,1,0,0,0,0,35,0
662,18,2,2,7,0,4,5,0,0,0,0,25,0
663,28,2,0,13,1,3,1,0,0,0,0,40,0
664,36,2,5,10,2,0,4,1,1,0,0,40,0
665,36,2,0,13,4,3,0,0,0,0,0,40,0
666,40,2,7,11,1,10,1,0,0,4386,0,40,0
667,36,4,0,13,2,0,4,0,1,0,0,35,0
668,31,2,1,9,4,4,4,1,1,0,0,40,0
669,33,2,1,9,1,9,1,0,0,0,0,40,0
670,19,0,1,9,0,10,3,0,1,0,0,40,0
671,22,2,5,10,0,5,3,0,1,0,0,15,0
672,34,2,0,13,1,1,1,0,0,0,0,45,1
673,33,2,1,9,0,4,0,0,0,0,0,40,0
674,41,2,1,9,1,6,1,0,0,0,2051,60,0
675,29,2,0,13,0,3,0,0,0,4650,0,40,0
676,50,4,1,9,1,1,1,0,0,0,0,42,1
677,42,2,0,13,1,1,1,0,0,7298,0,45,1
678,43,2,0,13,0,3,0,0,0,0,0,40,1
679,44,2,1,9,1,5,2,0,1,0,0,40,0
680,20,2,5,10,0,4,0,0,1,0,0,20,0
681,31,2,1,9,1,4,1,0,0,0,0,40,0
682,65,1,2,7,1,1,1,0,0,9386,0,59,1
683,23,2,5,10,0,4,0,0,1,0,0,24,0
684,55,2,5,10,2,0,0,2,1,0,0,40,0
685,26,2,7,11,1,0,1,0,0,0,2377,45,0
686,25,2,7,11,0,4,3,0,1,0,0,15,0
687,35,2,5,10,1,6,1,0,0,2407,0,40,0
688,36,2,5,10,0,5,0,1,1,0,0,36,0
689,43,0,0,13,1,3,1,0,0,0,0,50,0
690,56,2,1,9,6,4,4,1,1,594,0,20,0
691,42,2,0,13,1,10,1,0,0,0,0,40,1
692,19,2,5,10,0,4,5,0,1,0,0,25,0
693,55,1,1,9,1,7,1,0,0,0,0,72,0
694,42,2,3,14,0,1,0,0,1,14084,0,50,1
695,26,2,7,11,0,10,3,0,0,0,0,40,0
696,17,2,14,8,0,2,3,0,0,0,0,20,0
697,42,4,0,13,1,3,2,0,1,0,0,40,1
698,55,2,1,9,1,7,1,0,0,7688,0,40,1
699,32,2,5,10,0,0,3,1,1,0,0,40,0
700,29,2,2,7,0,6,3,1,0,0,0,40,0
701,46,0,0,13,1,3,1,0,0,0,0,37,0
702,29,0,0,13,1,1,1,0,0,7688,0,40,1
703,22,2,0,13,0,3,4,0,0,0,0,20,0
704,58,1,12,6,1,6,1,0,0,0,0,40,0
705,23,2,1,9,0,7,4,0,0,0,0,50,0
706,39,2,1,9,0,2,0,0,0,0,0,40,0
707,27,2,7,11,0,6,3,0,0,0,0,38,0
708,54,2,1,9,1,7,1,0,0,0,0,40,1
709,33,4,0,13,0,3,0,0,1,0,0,45,0
710,46,3,1,9,1,0,2,0,1,0,0,40,1
711,37,2,1,9,0,8,0,1,0,0,0,40,0
712,36,2,1,9,0,4,0,0,1,0,0,18,0
713,59,4,1,9,1,0,2,0,1,0,0,38,1
714,34,4,1,9,2,11,4,0,0,0,0,40,0
715,53,5,9,16,1,1,1,0,0,0,0,70,1
716,51,2,0,13,0,5,0,0,0,0,0,55,1
717,32,2,12,6,4,4,4,0,1,0,0,42,0
718,31,0,5,10,3,4,5,0,0,0,0,40,0
719,22,2,5,10,1,5,2,0,1,0,0,30,0
720,47,1,0,13,2,5,0,0,1,0,0,50,0
721,32,2,1,9,0,9,0,0,0,0,0,40,0
722,26,2,5,10,0,8,0,0,1,0,0,38,0
723,37,2,11,3,4,8,0,0,0,0,0,32,0
724,31,2,1,9,2,6,4,0,0,0,0,55,0
725,37,2,7,11,1,10,2,0,1,0,0,24,1
726,55,2,1,9,0,5,0,0,0,0,0,38,0
727,23,4,7,11,2,10,0,0,0,0,0,56,0
728,36,2,5,10,2,0,4,0,1,0,0,40,0
729,34,2,3,14,1,3,1,0,0,0,0,40,0
730,43,2,0,13,1,5,1,0,0,0,0,50,1
731,54,2,5,10,0,10,0,0,0,0,0,40,0
732,43,0,5,10,1,6,1,0,0,0,0,40,0
733,28,2,7,11,0,9,0,0,1,0,1669,42,0
734,40,2,7,11,1,1,1,0,0,0,0,50,1
735,41,1,5,10,1,1,1,0,0,0,0,60,0
736,40,2,0,13,0,5,0,4,1,0,0,55,1
737,42,2,5,10,2,0,0,1,1,0,0,38,0
738,61,1,1,9,1,8,1,0,0,0,2352,50,0
739,18,2,14,8,0,9,3,0,0,0,0,30,0
740,48,2,7,11,1,10,1,0,0,0,0,50,1
741,41,5,0,13,1,10,1,0,0,0,0,40,0
742,23,2,1,9,0,5,0,0,1,2463,0,40,0
743,60,2,1,9,1,7,1,0,0,0,0,60,1
744,22,2,5,10,0,4,5,1,0,0,0,20,0
745,61,2,1,9,1,9,1,0,0,0,0,40,0
746,25,2,1,9,0,9,0,1,0,0,0,40,0
747,46,2,3,14,0,10,0,0,0,0,0,35,1
748,43,2,0,13,1,1,1,0,0,0,1902,40,1
749,43,2,6,12,2,6,0,0,0,0,0,40,0
750,24,2,1,9,0,4,3,1,0,0,1721,30,0
751,68,1,2,7,0,8,4,0,0,0,0,20,0
752,31,2,1,9,2,0,4,0,1,0,0,38,0
753,17,2,2,7,0,5,3,0,1,0,0,20,0
754,32,2,1,9,1,6,1,0,0,5178,0,48,1
755,33,2,0,13,1,3,1,0,0,3103,0,47,1
756,64,2,0,13,1,3,1,0,0,0,0,40,1
757,20,2,1,9,0,7,3,0,0,0,0,30,0
758,30,2,1,9,4,4,3,0,1,0,0,36,0
759,43,2,5,10,2,1,0,0,0,0,0,45,0
760,22,2,5,10,0,0,3,0,0,0,0,40,0
761,17,2,12,6,0,8,3,0,0,0,0,20,0
762,47,1,1,9,1,4,2,0,1,0,0,75,0
763,41,2,7,11,0,3,0,0,1,0,0,60,0
764,56,2,5,10,1,6,1,0,0,0,0,50,1
765,64,2,1,9,1,7,1,0,0,0,0,45,0
766,47,2,1,9,1,7,1,0,0,0,0,50,1
767,48,2,7,11,0,0,4,0,0,0,0,40,0
768,31,2,3,14,0,3,0,0,1,0,0,46,0
769,29,2,7,11,0,10,3,0,0,0,0,40,0
770,30,2,1,9,6,0,0,0,1,0,0,40,0
771,32,2,1,9,1,1,1,0,0,0,1672,60,0
772,57,2,1,9,6,7,4,0,0,0,653,42,1
773,62,2,1,9,6,4,0,0,1,0,0,40,0
774,39,2,1,9,4,9,4,0,1,0,0,24,0
775,43,2,5,10,0,0,0,0,0,0,0,25,0
776,24,5,0,13,0,5,3,0,0,0,0,40,0
777,53,2,5,10,1,0,2,0,1,4386,0,40,1
778,26,2,5,10,0,2,3,0,0,0,0,40,0
779,73,1,1,9,1,1,1,0,0,0,0,40,0
780,55,2,1,9,1,9,1,0,0,0,0,40,0
781,25,2,1,9,2,0,0,0,0,0,0,40,0
782,41,2,0,13,2,3,0,0,1,0,0,50,1
783,24,2,0,13,0,1,0,0,0,0,0,50,0
784,63,2,1,9,6,8,0,0,0,0,0,6,0
785,17,2,2,7,0,5,3,0,0,0,0,20,0
786,35,2,5,10,1,6,1,0,0,0,0,50,0
787,51,2,5,10,1,3,1,0,0,0,0,40,1
788,62,4,0,13,6,3,0,0,1,0,0,48,0
789,55,2,1,9,1,6,1,0,0,4386,0,40,1
790,43,2,5,10,2,3,0,0,0,0,0,40,0
791,40,4,1,9,2,4,0,0,1,0,0,50,0
792,37,2,0,13,1,1,1,0,0,0,0,45,1
793,39,2,0,13,1,6,1,0,0,0,0,40,0
794,31,2,1,9,0,6,3,0,0,0,0,18,0
795,61,2,3,14,6,3,0,0,1,0,0,40,1
796,26,2,7,11,2,0,0,0,1,0,0,55,0
797,46,1,1,9,1,5,1,0,0,0,0,50,0
798,26,2,0,13,0,3,0,0,1,0,0,40,0
799,48,0,9,16,2,3,3,0,0,0,0,50,1
800,34,2,1,9,0,7,3,0,0,0,0,40,0
801,34,4,1,9,0,0,3,0,1,0,0,40,0
802,59,2,1,9,1,4,1,0,0,0,0,40,1
803,34,2,0,13,0,3,3,0,1,0,0,40,0
804,49,2,0,13,0,1,0,0,1,0,0,56,1
805,18,2,2,7,0,0,3,0,1,0,0,20,0
806,43,2,1,9,1,8,1,0,0,0,0,40,0
807,48,2,2,7,1,1,1,0,0,0,0,50,0
808,28,5,5,10,1,1,1,0,0,0,0,70,0
809,33,2,1,9,1,9,1,0,0,0,0,40,0
810,24,2,5,10,0,5,0,0,1,0,0,15,0
811,21,2,12,6,0,2,0,0,0,0,0,40,0
812,17,2,2,7,0,5,3,0,0,0,0,28,0
813,39,2,5,10,1,8,1,0,0,0,0,50,1
814,29,1,0,13,4,3,3,0,0,0,0,40,0
815,44,2,0,13,1,1,1,0,0,0,0,40,1
816,24,2,5,10,0,7,3,0,0,0,0,50,0
817,71,1,3,14,1,5,1,0,0,10605,0,40,1
818,51,1,0,13,1,5,1,2,0,0,2415,40,1
819,55,2,11,3,2,4,4,1,0,0,0,25,0
820,41,2,0,13,1,1,1,0,0,0,0,60,1
821,23,2,1,9,0,2,4,1,1,0,0,7,0
822,38,2,7,11,2,0,4,0,1,0,0,40,0
823,39,2,1,9,1,7,1,0,0,0,0,40,1
824,19,2,1,9,0,0,0,0,1,0,0,30,0
825,49,2,4,5,2,9,0,0,1,0,0,40,0
826,32,2,0,13,1,0,5,0,0,0,0,40,1
827,27,2,1,9,1,6,1,0,0,0,0,70,0
828,38,2,0,13,1,5,1,0,0,0,0,50,1
829,33,2,5,10,1,6,2,0,1,0,0,60,0
830,23,2,0,13,0,1,3,0,0,0,0,28,0
831,33,5,5,10,1,6,1,0,0,0,0,60,0
832,54,1,1,9,1,5,1,1,0,0,0,40,0
833,29,2,7,11,2,10,0,0,1,2174,0,45,0
834,35,1,0,13,0,1,0,0,0,0,0,40,0
835,28,2,7,11,1,0,2,2,1,0,0,40,0
836,37,2,0,13,1,3,1,0,0,7688,0,50,1
837,42,1,10,15,1,8,1,0,0,0,0,65,1
838,40,2,3,14,1,3,1,0,0,0,0,40,0
839,47,2,5,10,2,5,3,0,0,0,0,55,0
840,22,2,0,13,0,1,3,0,1,0,0,50,0
841,30,2,0,13,1,1,1,0,0,0,0,45,1
842,28,2,1,9,1,10,1,0,0,0,0,40,0
843,63,4,8,4,1,4,1,0,0,0,0,55,0
844,51,1,4,5,1,6,1,0,0,0,0,20,0
845,22,2,1,9,0,2,3,0,1,0,0,40,0
846,35,2,1,9,0,5,0,0,0,0,0,45,0
847,46,2,1,9,2,9,0,0,1,0,0,38,0
848,37,2,5,10,2,9,0,0,0,0,0,52,0
849,24,2,0,13,0,3,3,1,0,0,0,15,0
850,37,1,1,9,2,2,3,0,0,0,0,10,0
851,53,2,5,10,1,10,1,0,0,0,0,40,0
852,27,2,1,9,0,5,0,0,0,0,0,30,0
853,38,2,5,10,2,6,0,0,0,0,0,44,0
854,53,1,12,6,1,8,1,0,0,0,0,60,0
855,34,2,5,10,0,6,0,0,0,0,0,40,0
856,23,2,1,9,0,5,3,1,0,0,0,40,0
857,39,2,0,13,1,1,1,0,0,15024,0,45,1
858,43,2,3,14,1,3,2,2,1,0,0,50,0
859,67,5,1,9,1,1,1,2,0,0,0,40,1
860,81,1,1,9,1,1,1,0,0,0,0,30,0
861,21,2,5,10,0,4,3,0,0,0,0,20,0
862,23,2,5,10,0,5,0,0,0,0,0,25,0
863,25,2,5,10,0,7,4,0,0,0,0,40,0
864,42,2,11,3,1,9,2,0,1,0,0,38,0
865,38,2,5,10,1,0,2,1,1,0,0,40,0
866,32,2,1,9,1,9,1,0,0,0,0,40,0
867,37,2,1,9,1,9,1,0,0,0,0,40,0
868,51,2,3,14,1,1,1,0,0,0,0,60,1
869,22,2,5,10,0,5,0,0,1,0,0,42,0
870,33,2,15,2,3,13,0,0,1,0,0,40,0
871,42,2,1,9,2,9,0,0,0,0,0,55,0
872,51,4,13,1,1,4,1,0,0,0,0,40,0
873,23,2,1,9,1,0,2,0,1,0,0,40,0
874,37,2,2,7,1,9,1,0,0,3103,0,44,1
875,37,2,1,9,1,6,1,0,0,0,0,99,1
876,47,2,3,14,0,3,0,0,1,0,0,25,0
877,41,2,10,15,1,3,1,0,0,0,2415,40,1
878,33,2,1,9,1,6,1,0,0,0,0,30,0
879,31,2,0,13,0,5,0,0,0,0,0,40,1
880,31,2,6,12,2,4,4,3,1,0,0,40,0
881,35,2,1,9,1,9,1,1,0,0,0,40,0
882,38,5,1,9,1,1,1,0,0,0,0,40,1
883,18,2,1,9,0,4,0,0,1,0,0,45,0
884,20,2,1,9,1,9,1,0,0,0,0,40,0
885,54,4,5,10,2,1,4,1,1,0,0,35,0
886,40,2,5,10,2,0,4,0,1,0,0,40,0
887,36,5,0,13,1,1,2,0,1,0,1977,45,1
888,43,2,5,10,2,6,4,0,0,0,0,35,0
889,44,1,5,10,2,8,4,0,0,0,0,40,0
890,44,0,1,9,1,3,2,0,1,0,0,40,1
891,43,2,3,14,1,1,1,0,0,0,0,43,1
892,51,2,8,4,6,4,4,1,1,0,0,40,0
893,18,2,1,9,0,4,3,0,1,0,0,20,0
894,51,2,5,10,1,1,1,0,0,0,0,40,0
895,41,2,12,6,1,6,1,0,0,0,0,30,0
896,44,5,5,10,1,5,1,0,0,0,0,70,1
897,33,4,12,6,2,7,0,0,0,0,0,40,0
898,33,1,0,13,1,1,1,0,0,0,0,40,1
899,42,2,6,12,1,1,1,0,0,0,0,40,1
900,25,2,5,10,1,3,1,0,0,0,0,45,0
901,32,2,1,9,2,9,0,0,1,0,0,38,0
902,32,2,0,13,1,6,1,0,0,0,0,70,0
903,36,2,12,6,2,1,4,0,1,0,0,40,0
904,28,2,1,9,1,7,1,0,0,0,0,40,0
905,20,2,1,9,0,4,3,0,1,0,0,20,0
906,35,5,5,10,1,5,1,0,0,0,0,60,1
907,55,1,1,9,1,6,1,0,0,0,0,20,0
908,48,2,0,13,1,1,1,2,0,0,0,40,1
909,34,2,1,9,1,6,1,0,0,0,0,35,1
910,28,2,0,13,0,10,0,0,1,0,0,35,0
911,67,2,0,13,6,1,0,0,0,0,2392,40,1
912,37,2,1,9,1,6,1,0,0,0,0,40,0
913,44,2,1,9,0,7,4,0,0,0,0,70,0
914,25,2,5,10,0,5,0,0,1,0,0,40,0
915,21,2,5,10,0,1,0,0,1,4101,0,40,0
916,40,0,3,14,1,3,1,0,0,0,0,35,1
917,78,2,1,9,6,4,0,1,1,2964,0,40,0
918,34,2,1,9,2,2,3,0,0,0,0,40,0
919,49,2,1,9,0,0,0,0,1,0,0,44,0
920,22,2,6,12,0,0,0,0,1,0,0,40,0
921,60,1,1,9,0,8,4,0,0,0,0,42,0
922,45,4,1,9,6,11,0,0,0,0,0,40,1
923,63,2,7,11,2,4,0,0,1,0,0,20,0
924,41,2,1,9,0,6,3,1,1,0,0,35,0
925,47,2,1,9,2,0,4,0,1,0,0,40,0
926,44,2,1,9,2,6,4,0,0,0,0,40,0
927,51,2,5,10,6,3,0,0,1,3325,0,40,0
928,46,2,0,13,0,5,0,0,0,0,1504,40,0
929,41,2,7,11,1,9,1,0,0,0,0,40,0
930,50,1,1,9,1,6,1,0,0,0,0,30,0
931,47,2,1,9,1,0,1,0,0,0,0,50,1
932,35,2,1,9,0,1,0,0,0,0,0,45,0
933,56,2,1,9,1,1,1,0,0,0,0,55,1
934,45,2,3,14,2,3,0,0,0,0,0,45,0
935,48,3,0,13,2,1,4,0,0,0,0,58,1
936,40,2,5,10,1,9,1,0,0,2580,0,40,0
937,39,5,0,13,1,1,1,0,0,15024,0,50,1
938,20,2,5,10,0,4,3,0,0,0,0,40,0
939,50,2,9,16,1,3,1,0,0,0,1902,65,1
940,38,0,1,9,1,3,2,0,1,0,0,40,1
941,23,4,0,13,0,3,3,0,1,0,0,60,0
942,31,2,1,9,0,4,3,0,0,0,0,16,0
943,58,2,0,13,1,0,1,0,0,0,0,40,0
944,66,2,1,9,4,9,0,1,0,0,0,40,0
945,39,5,1,9,1,1,1,0,0,0,0,40,1
946,54,1,1,9,1,6,1,0,0,15024,0,52,1
947,26,2,5,10,1,5,1,0,0,0,0,50,0
948,51,2,1,9,2,9,0,0,1,0,0,40,0
949,34,2,7,11,0,7,3,0,0,0,0,40,0
950,50,2,1,9,1,9,1,0,0,3103,0,40,1
951,42,2,5,10,1,3,1,0,0,0,0,44,1
952,38,2,3,14,1,3,1,0,0,0,0,25,0
953,48,2,8,4,1,2,1,0,0,0,0,40,0
954,33,2,7,11,1,10,2,0,1,0,0,40,1
955,51,2,1,9,6,4,4,0,1,0,0,32,0
956,22,2,1,9,2,6,0,0,0,0,0,40,0
957,41,2,5,10,0,6,0,0,0,0,0,50,0
958,48,4,3,14,1,3,1,0,0,0,0,35,1
959,42,2,1,9,4,5,0,0,1,0,0,30,0
960,34,2,5,10,1,4,1,0,0,0,0,40,0
961,23,2,1,9,0,9,4,1,1,0,0,40,0
962,56,2,1,9,1,4,1,0,0,0,0,50,0
963,30,2,0,13,0,3,0,1,0,0,0,45,0
964,45,2,1,9,1,1,1,0,0,0,0,55,1
965,48,2,12,6,1,0,2,0,1,0,0,40,0
966,48,5,3,14,3,5,0,2,0,0,0,50,0
967,31,2,7,11,0,0,0,0,1,0,0,40,0
968,20,0,6,12,0,4,3,0,0,0,1719,20,0
969,27,2,5,10,0,5,0,0,0,0,0,40,0
970,32,2,1,9,0,4,0,1,1,0,0,40,0
971,66,5,4,5,1,1,1,0,0,1409,0,1,0
972,37,2,1,9,0,4,0,0,0,0,0,75,0
973,34,2,1,9,2,13,4,1,1,0,0,30,0
974,90,2,1,9,0,4,0,0,1,0,0,40,0
975,23,2,5,10,0,9,3,1,1,0,0,40,0
976,43,2,5,10,2,0,0,0,1,0,0,40,0
977,44,2,0,13,1,1,1,0,0,7688,0,60,1
978,24,2,5,10,0,10,0,0,1,0,0,37,0
979,28,2,10,15,2,3,4,0,0,0,0,55,0
980,23,2,5,10,1,4,1,0,0,0,0,40,0
981,20,2,5,10,0,5,0,0,1,0,0,50,0
982,36,2,0,13,1,3,1,0,0,0,1902,50,1
983,61,2,1,9,1,9,1,0,0,0,0,40,0
984,53,1,0,13,1,5,1,0,0,0,0,40,1
985,30,2,0,13,1,0,1,0,0,7298,0,40,1
986,52,1,5,10,1,5,1,0,0,0,0,55,1
987,38,2,5,10,2,6,0,0,0,0,0,40,0
